Test Case ID,Category,Difficulty,Question,Ground Truth Cypher,Generated Cypher,Syntactic Correct,Execution Success,Semantic Accurate,Manual Override,Final Correctness,Tokens Used,Execution Time (s),Execution Error,Context Used
45,filtering,medium,Find the oldest married person in each city.,"match (l:Location)
where toLower(l.type) = 'city'
optional match (l)-[:LIVES_IN]-(p:Person)-[:IS_HUSBAND|IS_WIFE]->(spouse:Person)
with l.name as city, p
order by city, p.birthDate
with city, collect(p)[0] as oldestMarriedPerson
return city, oldestMarriedPerson.firstName","MATCH (p:Person)-[:LIVES_IN]->(city:Location)
WHERE EXISTS((p)-[:IS_HUSBAND|IS_WIFE]-())
WITH city, p, p.birthDate AS birthDate
ORDER BY birthDate
WITH city, COLLECT(p)[0] AS oldestPerson
RETURN city.name AS City, oldestPerson.firstName + ' ' + oldestPerson.lastName AS OldestMarriedPerson, oldestPerson.birthDate AS BirthDate
ORDER BY city.name",True,True,False,True,True,770,5.12,,False
46,pattern_matching,hard,Family trees where everyone works.,"match (root)-[:IS_HUSBAND|IS_WIFE|IS_PARENT|IS_CHILD|IS_SIBLING*0..50]-(member:Person)
with root, collect(distinct member) as familyMembers
where all(member in familyMembers where exists {
        (member)-[:WORKED_AT]->(c:Company)
        })
and size(familyMembers) > 1
return root.firstName + ' ' + root.lastName as familyRoot,
       [member in familyMembers | member.firstName + ' ' + member.lastName] as employedFamilyMembers
       order by size(familyMembers) desc;","MATCH (root:Person)
WHERE NOT (:Person)-[:IS_PARENT]->(root)
WITH root
MATCH path = (root)-[:IS_PARENT*0..3]->(descendant:Person)
WITH DISTINCT root, COLLECT(DISTINCT descendant) AS familyMembers
WHERE ALL(member IN familyMembers WHERE EXISTS((member)-[:WORKED_AT]->(:Company)))
AND SIZE(familyMembers) > 1
RETURN root.firstName + ' ' + root.lastName AS FamilyHead, 
       SIZE(familyMembers) AS FamilySize,
       [member IN familyMembers | member.firstName + ' ' + member.lastName] AS WorkingFamilyMembers
ORDER BY FamilySize DESC",True,True,False,False,False,814,5.55,,False
47,filtering,easy,Find isolated individuals.,"match (p:Person)
where not exists { (p)-[:IS_HUSBAND|IS_WIFE|IS_PARENT|IS_CHILD|IS_SIBLING]-(p2:Person) }
and not exists { (p)-[:IS_FRIEND]-() }
return p.firstName;","MATCH (p:Person)
WHERE NOT EXISTS {
    (p)-[:IS_FRIEND|WORKED_AT|HAD_POSITION|LIVES_IN|LIVED_IN|IS_HUSBAND|IS_PARENT|STUDIED_AT|STUDIED|IS_WIFE|IS_CHILD|IS_SIBLING]-()
}
RETURN p",True,True,True,,True,724,3.1,,False
48,graph_recursion,hard,Find second cousins.,"match (a:Person)-[:IS_CHILD]->(pa1:Person)-[:IS_CHILD]->(gpa:Person),
      (b:Person)-[:IS_CHILD]->(pb1:Person)-[:IS_CHILD]->(gpb:Person),
      (gpa)-[:IS_CHILD]->(ggp:Person)<-[:IS_CHILD]-(gpb)
where a <> b
and not (a)-[:IS_CHILD]->(:Person)<-[:IS_CHILD]-(b)
and not (a)-[:IS_CHILD]->(:Person)-[:IS_CHILD]->(:Person)<-[:IS_CHILD]-(:Person)<-[:IS_CHILD]-(b)
return a.firstName + ' ' + a.lastName as person1,
       b.firstName + ' ' + b.lastName as person2
       order by person1, person2;",,False,False,False,False,False,0,5.49,Error in test case execution: Object of type Node is not JSON serializable,False
49,filtering,medium,Who has more cousins than siblings?,"match (p:Person)
optional match (p)-[:IS_SIBLING]-(sibling:Person)
with p, count(distinct sibling) AS siblingCount
optional match (p)-[:IS_CHILD]->(parent:Person)-[:IS_SIBLING]->(auntOrUncle:Person)<-[:IS_CHILD]-(cousin:Person)
with p, siblingCount, count(distinct cousin) as cousinCount
where (cousinCount > siblingCount)
return p.firstName, siblingCount, cousinCount;","MATCH (p:Person)
WITH p,
     size([(p)-[:IS_SIBLING]->(sibling) | sibling]) AS siblingCount,
     size([(p)<-[:IS_CHILD]-(parent)-[:IS_SIBLING]->(uncle_aunt)-[:IS_PARENT]->(cousin) WHERE cousin <> p | cousin]) AS cousinCount
WHERE cousinCount > siblingCount
RETURN p.firstName + ' ' + p.lastName AS name, cousinCount, siblingCount
ORDER BY cousinCount DESC",True,True,False,False,False,771,4.7,,False
50,paradox,hard,Which siblings studied before being born?,"match (n)
where 1=2
return n;","MATCH (p1:Person)-[:IS_SIBLING]-(p2:Person)
WHERE p1.id < p2.id
WITH p1, p2
MATCH (p1)-[s1:STUDIED_AT]->(e:EducationalInstitution)
MATCH (p2)-[s2:STUDIED_AT]->(e)
WHERE s1.startYear < toInteger(left(p1.birthDate, 4)) OR s2.startYear < toInteger(left(p2.birthDate, 4))
RETURN p1.firstName + ' ' + p1.lastName AS Sibling1, p2.firstName + ' ' + p2.lastName AS Sibling2, e.name AS Institution,
       CASE WHEN s1.startYear < toInteger(left(p1.birthDate, 4)) THEN p1.firstName + ' ' + p1.lastName
            ELSE p2.firstName + ' ' + p2.lastName END AS StudiedBeforeBirth",True,True,True,False,False,825,5.51,,False
51,filtering,medium,Who's the oldest person without their family?,"match (p:Person)
where not (p)-[:IS_HUSBAND|IS_WIFE|IS_PARENT|IS_CHILD|IS_SIBLING]-(:Person)
return p.firstName
order by p.birthDate
limit 1;",,False,False,False,False,False,0,32.66,Error in test case execution: Object of type Node is not JSON serializable,False
52,filtering,easy,Who's the youngest person with kids?,"match (p:Person)-[:IS_PARENT]->(c:Person)
return p.firstName
order by p.birthDate desc
limit 1;","MATCH (p:Person)-[:IS_PARENT]->(child:Person)
WITH p, COUNT(child) AS childCount, p.birthDate AS birthDate
WHERE childCount > 0
RETURN p.firstName + ' ' + p.lastName AS youngestParent, birthDate
ORDER BY birthDate DESC
LIMIT 1",True,True,False,True,True,738,3.18,,False
53,aggregation,medium,Who is the most well traveled person?,"match (p:Person)-[:LIVED_IN|LIVES_IN]->(loc:Location)
with p, count(distinct loc) as locationCount
order by locationCount desc
limit 1
return p.firstName;","MATCH (p:Person)
WITH p, size((p)-[:LIVED_IN]->()) + size((p)-[:LIVES_IN]->()) AS totalLocations
RETURN p.firstName + ' ' + p.lastName AS mostTraveledPerson, totalLocations
ORDER BY totalLocations DESC
LIMIT 1",True,False,False,False,False,734,5.35,"{code: Neo.ClientError.Statement.SyntaxError} {message: A pattern expression should only be used in order to test the existence of a pattern. It can no longer be used inside the function size(), an alternative is to replace size() with COUNT {}. (line 2, column 14 (offset: 30))
""WITH p, size((p)-[:LIVED_IN]->()) + size((p)-[:LIVES_IN]->()) AS totalLocations""
              ^}",False
54,aggregation,medium,Who is the most popular person with their friends?,"match (p:Person)-[:IS_FRIEND]-(:Person)
with p, count(*) as friendCount
order by friendCount desc
limit 1
return p.firstName;","MATCH (p:Person)
WITH p, size((p)-[:IS_FRIEND]-()) AS friendCount
ORDER BY friendCount DESC
LIMIT 1
RETURN p.firstName + ' ' + p.lastName AS mostPopularPerson, friendCount",True,False,False,False,False,728,3.02,"{code: Neo.ClientError.Statement.SyntaxError} {message: A pattern expression should only be used in order to test the existence of a pattern. It can no longer be used inside the function size(), an alternative is to replace size() with COUNT {}. (line 2, column 14 (offset: 30))
""WITH p, size((p)-[:IS_FRIEND]-()) AS friendCount""
              ^}",False
55,aggregation,medium,Find people who have changed location 3 times.,"match (p:Person)-[:LIVES_IN|LIVED_IN]-(l:Location)
with p, count(l) as locations
where locations > 3
return p.firstName;","MATCH (p:Person)
WITH p, [(p)-[:LIVED_IN]->(l:Location) | l] AS locations
WHERE size(locations) = 3
RETURN p.firstName + ' ' + p.lastName AS name, [loc.name for loc in locations] AS livedInLocations",True,False,False,False,False,734,3.8,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'for': expected an expression, ',' or ']' (line 4, column 58 (offset: 157))
""RETURN p.firstName + ' ' + p.lastName AS name, [loc.name for loc in locations] AS livedInLocations""
                                                          ^}",False
56,Inconclusive,medium,Show people who are friends on Facebook.,"match (n)
 where 1=2
return n;","MATCH (p1:Person)-[r:IS_FRIEND]->(p2:Person)
WHERE toLower(r.since) CONTAINS 'facebook'
RETURN p1.firstName + ' ' + p1.lastName AS Person1, p2.firstName + ' ' + p2.lastName AS Person2",True,True,True,False,False,728,3.32,,False
57,filtering,medium,List people whose jobs rhyme with the word preacher.,"match (p:Person)-[:HAD_POSITION]->(jt:JobTitle)
where toLower(jt.title) ends with 'eacher'
return distinct p.firstName;","MATCH (p:Person)-[:HAD_POSITION]->(j:JobTitle)
WHERE toLower(j.title) =~ '.*cher$'
RETURN DISTINCT p.firstName + ' ' + p.lastName AS name, j.title AS job
ORDER BY name",True,True,False,True,True,727,3.42,,False
58,filtering,medium,Find people currently living in a city they were born in.,"match (p:Person)-[:LIVES_IN]->(loc:Location)
where p.birthPlace = loc.name
return p.firstName;",,False,False,False,False,False,0,34.26,"Error in test case execution: Claude API Error: Error code: 529 - {'type': 'error', 'error': {'type': 'overloaded_error', 'message': 'Overloaded'}}",False
60,filtering,medium,Find siblings who studied the same things.,"match (a:Person)-[:IS_SIBLING]->(b:Person),
(a)-[:STUDIED]->(fieldA:FieldOfStudy),
(b)-[:STUDIED]->(fieldB:FieldOfStudy)
where fieldA.name = fieldB.name
return distinct a.firstName, b.firstName;","MATCH (p1:Person)-[:IS_SIBLING]->(p2:Person)
WHERE id(p1) < id(p2)
WITH p1, p2
MATCH (p1)-[:STUDIED]->(f:FieldOfStudy)<-[:STUDIED]-(p2)
RETURN p1.firstName + ' ' + p1.lastName AS Sibling1,
       p2.firstName + ' ' + p2.lastName AS Sibling2,
       collect(f.name) AS SharedFields
ORDER BY size(SharedFields) DESC",True,True,True,True,True,761,5.11,,False
61,filtering,medium,Find palindromic first names in the database.,"match (p:Person)
where toLower(p.firstName) = reverse(toLower(p.firstName))
return p.firstName;","MATCH (p:Person)
WHERE toLower(p.firstName) = reverse(toLower(p.firstName))
RETURN p.firstName AS PalindromicFirstName
ORDER BY PalindromicFirstName",True,True,False,True,True,721,3.33,,False
62,filtering,medium,Find all the people who are both a child and a parent.,"match (child:Person)-[:IS_CHILD]->(p:Person)-[:IS_CHILD]->(parent:Person)
return distinct p.firstName;",,False,False,False,False,False,0,2.79,Error in test case execution: Object of type Node is not JSON serializable,False
63,filtering,medium,List people who have both a parent and a child in the graph.,"match (child:Person)-[:IS_CHILD]->(p:Person)-[:IS_CHILD]->(parent:Person)
return distinct p.firstName;","MATCH (p:Person)
WHERE EXISTS((p)<-[:IS_PARENT]-(:Person))
  AND EXISTS((p)-[:IS_PARENT]->(:Person))
RETURN p.firstName + ' ' + p.lastName AS name, p.id AS id",True,True,False,True,True,727,2.71,,False
64,pattern_matching,medium,Find married couples that live in different cities.,"match (p1:Person)-[:IS_HUSBAND|IS_WIFE]->(p2:Person),
(p1)-[:LIVES_IN]->(loc1:Location),
(p2)-[:LIVES_IN]->(loc2:Location)
where loc1.name <> loc2.name
and p1.id < p2.id
return p1.firstName, p2.firstName;","MATCH (p1:Person)-[:IS_HUSBAND|IS_WIFE]->(p2:Person)
WHERE NOT (p1)-[:LIVES_IN]->()<-[:LIVES_IN]-(p2)
WITH p1, p2
MATCH (p1)-[:LIVES_IN]->(l1:Location), (p2)-[:LIVES_IN]->(l2:Location)
WHERE l1 <> l2
RETURN p1.firstName + ' ' + p1.lastName AS Partner1, 
       p2.firstName + ' ' + p2.lastName AS Partner2, 
       l1.name AS City1, 
       l2.name AS City2",True,True,False,False,False,775,3.84,,False
65,graph_recursion,hard,Find all friend groups of 3.,"match (p1:Person)-[:IS_FRIEND]->(p2:Person)-[:IS_FRIEND]->(p3:Person),
      (p3)-[:IS_FRIEND]->(p1)
where p1.id < p2.id
and p2.id < p3.id
return p1.firstName, p2.firstName, p3.firstName;","MATCH (p1:Person)-[:IS_FRIEND]->(p2:Person)-[:IS_FRIEND]->(p3:Person)-[:IS_FRIEND]->(p1)
WHERE id(p1) < id(p2) AND id(p2) < id(p3)
RETURN p1.firstName + ' ' + p1.lastName AS Person1,
       p2.firstName + ' ' + p2.lastName AS Person2,
       p3.firstName + ' ' + p3.lastName AS Person3",True,True,False,True,True,751,3.2,,False
66,filtering,medium,Look for all degrees held by people and count them per degree type.,"match (p:Person)-[r:STUDIED]->(f:FieldOfStudy)
return r.degree, count(*);","MATCH (p:Person)-[s:STUDIED_AT]->(e:EducationalInstitution)
WHERE s.degree IS NOT NULL
RETURN LOWER(s.degree) AS degree, COUNT(*) AS count
ORDER BY count DESC",True,True,False,True,True,729,2.55,,False
67,pattern_matching,hard,"Find people with double letter initials, like N.N.","match (p:Person)
where left(p.firstName, 1) = left(p.lastName, 1)
return p.firstName, p.lastName;","MATCH (p:Person)
WHERE toLower(left(p.firstName, 1)) = toLower(left(p.lastName, 1))
AND size(p.firstName) > 1 AND size(p.lastName) > 1
RETURN p.firstName, p.lastName",True,True,True,,True,726,2.46,,False
68,filtering,medium,Find names that are both first names and last names in the database.,"match (p1:Person), (p2:Person)
where p1.firstName = p2.lastName
return distinct p1.firstName;","MATCH (p1:Person), (p2:Person)
WHERE toLower(p1.firstName) = toLower(p2.lastName)
RETURN DISTINCT p1.firstName AS name
ORDER BY name",True,True,False,True,True,723,2.75,,False
69,filtering,medium,Find people who are missing birthdates.,"match (p:Person)
where p.birthDate is null
return p.firstName;","MATCH (p:Person)
WHERE p.birthDate IS NULL
RETURN p.id, p.firstName, p.lastName",True,True,True,,True,702,2.44,,False
70,filtering,easy,Which companies were founded in the same year?,"match (c1:Company), (c2:Company)
where c1.foundedYear = c2.foundedYear
and c1.id < c2.id
return c1.name, c2.name;","MATCH (c1:Company), (c2:Company)
WHERE c1.foundedYear = c2.foundedYear AND id(c1) < id(c2)
RETURN c1.name AS Company1, c2.name AS Company2, c1.foundedYear AS FoundedYear
ORDER BY c1.foundedYear",True,True,True,,True,732,2.86,,False
71,filtering,easy,Show me all universities founded before 1800.,"match (e:EducationalInstitution)
where e.foundedYear < 1800
return e.name;","MATCH (u:EducationalInstitution)
WHERE u.type = 'university' AND u.foundedYear < 1800
RETURN u.name, u.foundedYear, u.country
ORDER BY u.foundedYear",True,True,False,False,False,721,2.64,,False
72,pattern_matching,easy,Find people who share the same birthday.,"match (p1:Person), (p2:Person)
where date(p1.birthDate).month = date(p2.birthDate).month
and date(p1.birthDate).day = date(p2.birthDate).day
and p1.id < p2.id
return p1.firstName, p2.firstName;","MATCH (p1:Person), (p2:Person)
WHERE p1 <> p2 AND toLower(p1.birthDate) = toLower(p2.birthDate)
RETURN p1.firstName + ' ' + p1.lastName AS Person1, 
       p2.firstName + ' ' + p2.lastName AS Person2, 
       p1.birthDate AS SharedBirthday
ORDER BY SharedBirthday, Person1, Person2",True,True,False,,False,753,3.03,,False
73,filtering,easy,List all job titles in the management category.,"match (j:JobTitle)
where toLower(j.category) = 'management'
return j.title;","MATCH (j:JobTitle)
WHERE toLower(j.category) = 'management'
RETURN j.title AS JobTitle
ORDER BY JobTitle",True,True,False,True,True,710,2.04,,False
74,filtering,easy,What fields of study belong to the humanities category?,"match (f:FieldOfStudy)
where toLower(f.category) = 'humanities'
return f.name;","MATCH (f:FieldOfStudy)
WHERE toLower(f.category) = 'humanities'
RETURN f.name AS fieldOfStudy",True,True,False,True,True,710,2.21,,False
75,pattern_matching,easy,Find people whose email domain matches their company name.,"match (p:Person)-[:WORKED_AT]-(c:Company)
where toLower(p.email) contains c.name
return p.firstName;","MATCH (p:Person)-[:WORKED_AT]->(c:Company)
WHERE toLower(split(p.email, '@')[1]) CONTAINS toLower(c.name)
RETURN p.firstName, p.lastName, p.email, c.name",True,True,True,,True,725,2.08,,False
76,filtering,easy,Show me all cities with population over 1 million.,"match (l:Location)
where toLower(l.type) = 'city'
and l.population > 1000000
return l.name;","MATCH (l:Location)
WHERE l.type = 'city' AND l.population > 1000000
RETURN l.name AS City, l.population AS Population
ORDER BY l.population DESC",True,True,False,False,False,721,1.84,,False
77,filtering,easy,Who graduated from university in 2016?,"match (p:Person)-[s:STUDIED_AT]-(e:EducationalInstitution)
where s.endYear = 2016
return p.firstName;","MATCH (p:Person)-[s:STUDIED_AT]->(e:EducationalInstitution)
WHERE s.endYear = 2016 AND s.status = 'graduated'
RETURN p.firstName + ' ' + p.lastName AS graduate, e.name AS university",True,True,False,False,False,727,3.01,,False
78,aggregation,medium,Which married couples have the biggest age gap?,"match (p1:Person)-[:IS_HUSBAND|IS_WIFE]-(p2:Person)
with p1, p2, duration.between(date(p2.birthDate), date(p1.birthDate)) as ageGap
return p1.firstName, p2.firstName
order by ageGap desc
limit 1;","MATCH (p1:Person)-[:IS_HUSBAND|IS_WIFE]->(p2:Person)
WHERE p1.birthDate IS NOT NULL AND p2.birthDate IS NOT NULL
WITH p1, p2, date(p1.birthDate) AS bd1, date(p2.birthDate) AS bd2
WITH p1, p2, duration.between(bd1, bd2).years AS ageDiff
RETURN p1.firstName + ' ' + p1.lastName AS Person1, 
       p2.firstName + ' ' + p2.lastName AS Person2, 
       abs(ageDiff) AS AgeDifference
ORDER BY AgeDifference DESC
LIMIT 10",True,True,False,False,False,788,3.52,,False
79,filtering,medium,Show me people who studied longer than 4 years at university.,"match (p:Person)-[s:STUDIED_AT]-(e:EducationalInstitution)
where s.endYear - s.startYear > 4
return p.firstName;","MATCH (p:Person)-[s:STUDIED_AT]->(e:EducationalInstitution)
WHERE e.type = 'university' AND s.endYear - s.startYear > 4
RETURN p.firstName + ' ' + p.lastName AS name, e.name AS university, s.startYear AS startYear, s.endYear AS endYear, s.endYear - s.startYear AS yearsStudied
ORDER BY yearsStudied DESC",True,True,False,False,False,764,2.97,,False
80,pattern_matching,medium,Find friends who work in competing companies in the same industry.,"match (p1:Person)-[w1:WORKED_AT]-(c1:Company),
      (p2:Person)-[w2:WORKED_AT]-(c2:Company)
where p1.id < p2.id
and c1.id <> c2.id
and c1.industry = c2.industry
and w1.endYear is null
and w2.endYear is null
return p1.firstName, p2.firstName;","MATCH (p1:Person)-[:IS_FRIEND]->(p2:Person)
WHERE p1 <> p2
MATCH (p1)-[w1:WORKED_AT]->(c1:Company)
MATCH (p2)-[w2:WORKED_AT]->(c2:Company)
WHERE c1 <> c2 AND c1.industry = c2.industry
  AND w1.status = 'CURRENT' AND w2.status = 'CURRENT'
RETURN p1.firstName + ' ' + p1.lastName AS Person1,
       p2.firstName + ' ' + p2.lastName AS Person2,
       c1.name AS Company1,
       c2.name AS Company2,
       c1.industry AS Industry",True,True,False,False,False,796,4.21,,False
81,filtering,medium,Find people who started working before finishing their studies.,"match (e:EducationalInstitution)-[s:STUDIED_AT]-(p:Person)-[w:WORKED_AT]-(c:Company)
where w.startYear < s.endYear
return p.firstName;","MATCH (p:Person)-[s:STUDIED_AT]->(e:EducationalInstitution), (p)-[w:WORKED_AT]->(c:Company)
WHERE w.startYear < s.endYear
RETURN DISTINCT p.firstName + ' ' + p.lastName AS name, e.name AS institution, c.name AS company, s.startYear AS studyStartYear, s.endYear AS studyEndYear, w.startYear AS workStartYear
ORDER BY p.lastName, p.firstName",True,False,False,False,False,773,2.87,"{code: Neo.ClientError.Statement.SyntaxError} {message: In a WITH/RETURN with DISTINCT or an aggregation, it is not possible to access variables declared before the WITH/RETURN: p (line 4, column 10 (offset: 316))
""ORDER BY p.lastName, p.firstName""
          ^}",False
82,aggregation,medium,Which field of study has the shortest average study duration?,"match (p:Person)-[s:STUDIED]-(f:FieldOfStudy)
where s.endYear is not null
with f, avg(s.endYear - s.startYear) as studyDuration
return f.name
order by studyDuration
limit 1;","MATCH (p:Person)-[s:STUDIED]->(f:FieldOfStudy)
WITH f, AVG(s.endYear - s.startYear) AS avgDuration
RETURN f.name AS FieldOfStudy, avgDuration
ORDER BY avgDuration ASC
LIMIT 1",True,True,False,True,True,731,2.31,,False
83,pattern_matching,medium,Show me parent-child pairs who work in the same company.,"match (c:Company)-[w1:WORKED_AT]-(child:Person)-[:IS_CHILD]->(parent:Person)-[w2:WORKED_AT]-(c)
where w1.endYear is null
and w2.endYear is null
return child.firstName, parent.firstName;","MATCH (parent:Person)-[:IS_PARENT]->(child:Person)
WHERE EXISTS((parent)-[:WORKED_AT]->(company:Company)<-[:WORKED_AT]-(child))
RETURN parent.firstName + ' ' + parent.lastName AS Parent, 
       child.firstName + ' ' + child.lastName AS Child, 
       company.name AS Company",True,False,False,,False,755,2.39,"{code: Neo.ClientError.Statement.SyntaxError} {message: PatternExpressions are not allowed to introduce new variables: 'company'. (line 2, column 38 (offset: 88))
""WHERE EXISTS((parent)-[:WORKED_AT]->(company:Company)<-[:WORKED_AT]-(child))""
                                      ^}",False
84,graph_recursion,hard,Find family dynasties where multiple generations attended the same university.,"match path = (p1:Person)-[:IS_CHILD*1..5]->(p2:Person),
      (p1)-[:STUDIED_AT]->(u:EducationalInstitution),
      (p2)-[:STUDIED_AT]->(u)
with collect(distinct p1) + collect(distinct p2) as family
return [p in family | p.firstName];","MATCH (p1:Person)-[:IS_PARENT*1..3]->(p2:Person)
WHERE p1 <> p2
WITH p1, p2
MATCH (p1)-[:STUDIED_AT]->(uni:EducationalInstitution)<-[:STUDIED_AT]-(p2)
WITH DISTINCT p1, p2, uni
MATCH path = (p1)-[:IS_PARENT*1..3]->(p2)
WITH p1, p2, uni, [node IN nodes(path) | node.firstName + ' ' + node.lastName] AS familyMembers
RETURN DISTINCT uni.name AS University, familyMembers AS FamilyDynasty
ORDER BY University, size(familyMembers) DESC",True,True,False,True,True,800,9.04,,False
85,pattern_matching,hard,Detect circular migration patterns where people return to their birth country after living abroad.,"match (p:Person)-[l1:LIVED_IN]->(loc1:Location)
with p, loc1
order by p, l1.startYear
with p, collect(loc1)[0] as origin
match (p)-[l2:LIVED_IN]->(loc2:Location)
where loc2.country <> origin.country
with p, origin, max(l2.startYear) as abroadYear
match (p)-[l3:LIVES_IN]->(loc3:Location)
where l3.startYear > abroadYear and loc3.country = origin.country
return distinct p.firstName;","MATCH (p:Person)-[:LIVED_IN]->(l:Location)
WHERE l.country <> toLower(p.birthPlace)
WITH p, l
MATCH (p)-[:LIVES_IN]->(current:Location)
WHERE toLower(current.country) = toLower(p.birthPlace) AND current.country <> l.country
RETURN p.firstName + ' ' + p.lastName AS name, 
       p.birthPlace AS birthCountry, 
       l.country AS livedCountry, 
       current.country AS currentCountry",True,True,True,,True,793,3.44,,False
86,pattern_matching,hard,Find anomalies in educational timelines where people studied multiple degrees simultaneously.,"match (f1:FieldOfStudy)-[s1:STUDIED]-(p:Person)-[s2:STUDIED]-(f2:FieldOfStudy)
where s1.startYear > s2.startYear
and s1.startYear < s2.endYear
return p.firstName, s1.degree, s2.degree;","MATCH (p:Person)-[s1:STUDIED_AT]->(e1:EducationalInstitution)
WITH p, s1, e1
MATCH (p)-[s2:STUDIED_AT]->(e2:EducationalInstitution)
WHERE id(e1) < id(e2) 
  AND ((s1.startYear <= s2.startYear AND s1.endYear >= s2.startYear)
    OR (s2.startYear <= s1.startYear AND s2.endYear >= s1.startYear))
RETURN p.firstName + ' ' + p.lastName AS PersonName,
       e1.name AS Institution1, s1.degree AS Degree1, s1.startYear AS Start1, s1.endYear AS End1,
       e2.name AS Institution2, s2.degree AS Degree2, s2.startYear AS Start2, s2.endYear AS End2
ORDER BY PersonName, Start1, Start2",True,True,False,False,False,840,4.92,,False
87,filtering,easy,Find people who never changed their location.,"match (p:Person)
where not exists {(p)-[:LIVED_IN]-(l:Location)}
return p.firstName;",,False,False,False,False,False,0,2.4,Error in test case execution: Object of type Node is not JSON serializable,False
88,filtering,easy,Which company has the smallest number of employees?,"match (p:Person)-[w:WORKED_AT]-(c:Company)
where w.endYear is null
with c, count(distinct p) as workers
order by workers
return c.name
limit 1;","MATCH (c:Company)
WHERE c.employees IS NOT NULL
RETURN c.name AS CompanyName, c.employees AS EmployeeCount
ORDER BY c.employees ASC
LIMIT 1",True,True,False,True,True,720,2.52,,False
89,filtering,easy,Show me all people with Gmail email addresses.,"match (p:Person)
where toLower(p.email) contains 'gmail'
return p.firstName, p.email;","MATCH (p:Person)
WHERE p.email CONTAINS '@gmail.com'
RETURN p",True,True,True,,True,699,1.65,,False
90,filtering,easy,Find all educational institutions of type 'College'.,"match (e:EducationalInstitution)
where toLower(e.type) = 'college'
return e.name;",,False,False,False,False,False,0,2.42,Error in test case execution: Object of type Node is not JSON serializable,False
91,filtering,easy,List people who are currently unemployed.,"match (p:Person)
where not exists {(p)-[w:WORKED_AT]-(c:Company)
                   where w.endYear is null}
return p.firstName, p.lastName;","MATCH (p:Person)
WHERE NOT EXISTS((p)-[:WORKED_AT]->(:Company {status: 'current'}))
  AND NOT EXISTS((p)-[:HAD_POSITION]->(:JobTitle {status: 'current'}))
RETURN p.firstName + ' ' + p.lastName AS unemployedPerson",True,True,False,False,False,736,2.63,,False
92,filtering,easy,Which field of study has the most students enrolled?,"match (p:Person)-[s:STUDIED]-(f:FieldOfStudy)
where s.endYear is null
with f, count(p) as enrolled
order by enrolled desc
return f.name
limit 1;","MATCH (f:FieldOfStudy)<-[:STUDIED]-(p:Person)
WITH f, COUNT(DISTINCT p) AS studentCount
RETURN f.name AS fieldOfStudy, studentCount
ORDER BY studentCount DESC
LIMIT 1",True,True,False,False,False,727,3.01,,False
93,pattern_matching,medium,Find people born in the same decade.,"match (p1:Person), (p2:Person)
where p1.id < p2.id
and toInteger(date(p1.birthDate).year / 10) = toInteger(date(p2.birthDate).year / 10)
return p1.firstName, p2.firstName, p1.birthDate, p2.birthDate;","MATCH (p1:Person), (p2:Person)
WHERE p1 <> p2
  AND toInteger(left(p1.birthDate, 3) + '0') = toInteger(left(p2.birthDate, 3) + '0')
RETURN p1.firstName + ' ' + p1.lastName AS Person1,
       p2.firstName + ' ' + p2.lastName AS Person2,
       toInteger(left(p1.birthDate, 3) + '0') AS Decade
ORDER BY Decade, Person1, Person2",True,True,False,,False,763,3.85,,False
94,filtering,easy,Which locations are classified as 'City' type?,"match (l:Location)
where toLower(l.type) = 'city'
return l.name;","MATCH (l:Location)
WHERE l.type = 'City'
RETURN l.name AS CityName, l.country AS Country, l.population AS Population
ORDER BY l.population DESC",True,True,False,True,True,720,2.63,,False
95,filtering,easy,Find companies founded in the 21st century.,"match (c:Company)
where c.foundedYear > 2000
return c.name;","MATCH (c:Company)
WHERE c.foundedYear >= 2000
RETURN c.name AS CompanyName, c.foundedYear AS FoundedYear
ORDER BY c.foundedYear",True,True,False,True,True,715,2.45,,False
96,aggregation,medium,Which industry has the highest average company founding year?,"match (c:Company)
with c.industry as industry, avg(c.foundedYear) as averageFunded
return industry
order by averageFunded desc
limit 1;","MATCH (c:Company)
WHERE c.foundedYear IS NOT NULL AND c.industry IS NOT NULL
WITH c.industry AS industry, AVG(c.foundedYear) AS avgFoundingYear
RETURN industry, avgFoundingYear
ORDER BY avgFoundingYear DESC
LIMIT 1",True,True,False,True,True,741,2.45,,False
97,filtering,medium,Find friends who have never lived in the same location at the same time.,"match (p1:Person)-[:IS_FRIEND]-(p2:Person)
where p1.id < p2.id
and not exists {(p1)-[:LIVES_IN]-(:Location)-[:LIVES_IN]-(p2)}
and not exists {(p1)-[l1:LIVED_IN|LIVES_IN]-(:Location)-[l2:LIVED_IN|LIVES_IN]-(p2)
               where coalesce(l1.endYear, date().year) > l2.startYear
               and coalesce(l2.endYear, date().year) > l1.startYear}
return distinct p1.firstName, p2.firstName;","MATCH (p1:Person)-[:IS_FRIEND]->(p2:Person)
WHERE NOT EXISTS {
    MATCH (p1)-[l1:LIVED_IN]->(loc:Location)<-[l2:LIVED_IN]-(p2)
    WHERE l1.startYear <= l2.endYear AND l1.endYear >= l2.startYear
}
AND p1 <> p2
RETURN p1.firstName + ' ' + p1.lastName AS Person1, 
       p2.firstName + ' ' + p2.lastName AS Person2",True,True,False,False,False,769,3.59,,False
